"gender","year","name","count","rank","totalBabies","prop","ranking","corKaren","corKaren10","corKaren20","corKaren30"
"F",2009,"Amelia",4699,55,1835062,0.002560676,55,-0.711287128712871,-0.600976800976801,-0.110493827160494,0.288531187122736
"F",2010,"Amelia",5455,41,1775345,0.003072642,41,-0.711287128712871,-0.600976800976801,-0.110493827160494,0.288531187122736
"F",2011,"Amelia",6369,30,1756592,0.003625771,30,-0.711287128712871,-0.600976800976801,-0.110493827160494,0.288531187122736
"F",2012,"Amelia",7242,23,1758171,0.004119053,23,-0.711287128712871,-0.600976800976801,-0.110493827160494,0.288531187122736
"F",2013,"Amelia",8036,17,1751320,0.004588539,17,-0.711287128712871,-0.600976800976801,-0.110493827160494,0.288531187122736
"F",2014,"Amelia",8795,15,1782350,0.004934497,15,-0.711287128712871,-0.600976800976801,-0.110493827160494,0.288531187122736
"F",2015,"Amelia",9861,12,1780453,0.005538478,12,-0.711287128712871,-0.600976800976801,-0.110493827160494,0.288531187122736
"F",2016,"Amelia",10774,11,1766212,0.00610006,11,-0.711287128712871,-0.600976800976801,-0.110493827160494,0.288531187122736
"F",2017,"Amelia",11833,8,1719138,0.006883101,8,-0.711287128712871,-0.600976800976801,-0.110493827160494,0.288531187122736
"F",2018,"Amelia",12301,8,1686961,0.007291811,8,-0.711287128712871,-0.600976800976801,-0.110493827160494,0.288531187122736
"F",1918,"Amy",573,254,1157638,0.000494973385462468,264,0.324752475247525,-0.128205128205128,-0.604938271604938,-0.670824949698189
"F",1919,"Amy",609,248,1130130,0.000538876058506543,258,0.324752475247525,-0.128205128205128,-0.604938271604938,-0.670824949698189
"F",1920,"Amy",624,258,1198290,0.00052074205743184,263,0.324752475247525,-0.128205128205128,-0.604938271604938,-0.670824949698189
"F",1921,"Amy",619,260,1233060,0.00050200314664331,267,0.324752475247525,-0.128205128205128,-0.604938271604938,-0.670824949698189
"F",1922,"Amy",612,252,1200983,0.000509582566947242,263,0.324752475247525,-0.128205128205128,-0.604938271604938,-0.670824949698189
"F",1923,"Amy",596,254,1206381,0.000494039611034988,264,0.324752475247525,-0.128205128205128,-0.604938271604938,-0.670824949698189
"F",1924,"Amy",605,257,1248889,0.000484430561883402,266,0.324752475247525,-0.128205128205128,-0.604938271604938,-0.670824949698189
"F",1925,"Amy",560,266,1217390,0.000460000492857671,282,0.324752475247525,-0.128205128205128,-0.604938271604938,-0.670824949698189
"F",1926,"Amy",494,287,1185399,0.000416737317983228,300,0.324752475247525,-0.128205128205128,-0.604938271604938,-0.670824949698189
"F",1927,"Amy",446,299,1192388,0.000374039322770776,316,0.324752475247525,-0.128205128205128,-0.604938271604938,-0.670824949698189
"F",1928,"Amy",366,340,1153253,0.000317363145814492,355,0.324752475247525,-0.128205128205128,-0.604938271604938,-0.670824949698189
"F",1929,"Amy",343,332,1116529,0.000307202052073883,352,0.324752475247525,-0.128205128205128,-0.604938271604938,-0.670824949698189
"F",1930,"Amy",386,313,1125917,0.000342831665211556,332,0.324752475247525,-0.128205128205128,-0.604938271604938,-0.670824949698189
"F",1931,"Amy",347,314,1064651,0.00032592840282872,342,0.324752475247525,-0.128205128205128,-0.604938271604938,-0.670824949698189
"F",1932,"Amy",341,324,1067096,0.000319558877551785,343,0.324752475247525,-0.128205128205128,-0.604938271604938,-0.670824949698189
"F",1933,"Amy",303,333,1007851,0.000300639677888894,364,0.324752475247525,-0.128205128205128,-0.604938271604938,-0.670824949698189
"F",1934,"Amy",322,331,1044145,0.000308386287345148,351,0.324752475247525,-0.128205128205128,-0.604938271604938,-0.670824949698189
"F",1935,"Amy",325,328,1048509,0.000309964,354,0.324752475247525,-0.128205128205128,-0.604938271604938,-0.670824949698189
"F",1936,"Amy",334,315,1040343,0.000321048,342,0.324752475247525,-0.128205128205128,-0.604938271604938,-0.670824949698189
"F",1937,"Amy",326,326,1063947,0.0003064062,354,0.324752475247525,-0.128205128205128,-0.604938271604938,-0.670824949698189
"F",1938,"Amy",354,312,1103371,0.000320835,338,0.324752475247525,-0.128205128205128,-0.604938271604938,-0.670824949698189
"F",1939,"Amy",364,308,1096594,0.0003319369,329,0.324752475247525,-0.128205128205128,-0.604938271604938,-0.670824949698189
"F",1940,"Amy",390,305,1143413,0.0003410841,321,0.324752475247525,-0.128205128205128,-0.604938271604938,-0.670824949698189
"F",1941,"Amy",423,302,1208004,0.0003501644,320,0.324752475247525,-0.128205128205128,-0.604938271604938,-0.670824949698189
"F",1942,"Amy",473,299,1350627,0.0003502077,319,0.324752475247525,-0.128205128205128,-0.604938271604938,-0.670824949698189
"F",1943,"Amy",464,307,1395192,0.0003325707,327,0.324752475247525,-0.128205128205128,-0.604938271604938,-0.670824949698189
"F",1944,"Amy",447,304,1327161,0.0003368092,319,0.324752475247525,-0.128205128205128,-0.604938271604938,-0.670824949698189
"F",1945,"Amy",440,306,1307028,0.0003366416,327,0.324752475247525,-0.128205128205128,-0.604938271604938,-0.670824949698189
"F",1946,"Amy",520,311,1571238,0.0003309492,329,0.324752475247525,-0.128205128205128,-0.604938271604938,-0.670824949698189
"F",1947,"Amy",577,316,1772683,0.0003254953,329,0.324752475247525,-0.128205128205128,-0.604938271604938,-0.670824949698189
"F",1948,"Amy",611,300,1697810,0.0003598754,311,0.324752475247525,-0.128205128205128,-0.604938271604938,-0.670824949698189
"F",1949,"Amy",984,231,1710852,0.000575152,238,0.324752475247525,-0.128205128205128,-0.604938271604938,-0.670824949698189
"F",1950,"Amy",1185,209,1713065,0.0006917426,218,0.324752475247525,-0.128205128205128,-0.604938271604938,-0.670824949698189
"F",1951,"Amy",1445,199,1800862,0.0008023935,200,0.324752475247525,-0.128205128205128,-0.604938271604938,-0.670824949698189
"F",1952,"Amy",1750,174,1854401,0.000943701,175,0.324752475247525,-0.128205128205128,-0.604938271604938,-0.670824949698189
"F",1953,"Amy",2307,148,1881365,0.001226237,151,0.324752475247525,-0.128205128205128,-0.604938271604938,-0.670824949698189
"F",1954,"Amy",2674,139,1941805,0.001377069,139,0.324752475247525,-0.128205128205128,-0.604938271604938,-0.670824949698189
"F",1955,"Amy",3193,133,1954935,0.001633302,134,0.324752475247525,-0.128205128205128,-0.604938271604938,-0.670824949698189
"F",1956,"Amy",3548,121,2007703,0.001767194,122,0.324752475247525,-0.128205128205128,-0.604938271604938,-0.670824949698189
"F",1957,"Amy",4077,114,2044311,0.001994315,114,0.324752475247525,-0.128205128205128,-0.604938271604938,-0.670824949698189
"F",1958,"Amy",4820,97,2010963,0.002396862,97,0.324752475247525,-0.128205128205128,-0.604938271604938,-0.670824949698189
"F",1959,"Amy",5583,84,2023035,0.002759715,85,0.324752475247525,-0.128205128205128,-0.604938271604938,-0.670824949698189
"F",1960,"Amy",5974,77,2022010,0.002954486,77,0.324752475247525,-0.128205128205128,-0.604938271604938,-0.670824949698189
"F",1961,"Amy",6613,68,2017637,0.003277597,68,0.324752475247525,-0.128205128205128,-0.604938271604938,-0.670824949698189
"F",1962,"Amy",7184,61,1966553,0.003653092,61,0.324752475247525,-0.128205128205128,-0.604938271604938,-0.670824949698189
"F",1963,"Amy",8230,54,1927306,0.004270209,54,0.324752475247525,-0.128205128205128,-0.604938271604938,-0.670824949698189
"F",1964,"Amy",9576,44,1894774,0.005053901,44,0.324752475247525,-0.128205128205128,-0.604938271604938,-0.670824949698189
"F",1965,"Amy",11530,35,1765043,0.006532419,35,0.324752475247525,-0.128205128205128,-0.604938271604938,-0.670824949698189
"F",1966,"Amy",12998,30,1691917,0.00768241,30,0.324752475247525,-0.128205128205128,-0.604938271604938,-0.670824949698189
"F",1967,"Amy",16128,12,1650873,0.009769377,12,0.324752475247525,-0.128205128205128,-0.604938271604938,-0.670824949698189
"F",1968,"Amy",17090,13,1640208,0.01041941,13,0.324752475247525,-0.128205128205128,-0.604938271604938,-0.670824949698189
"F",1969,"Amy",21464,6,1686959,0.01272349,6,0.324752475247525,-0.128205128205128,-0.604938271604938,-0.670824949698189
"F",1970,"Amy",25209,5,1748145,0.01442043,5,0.324752475247525,-0.128205128205128,-0.604938271604938,-0.670824949698189
"F",1971,"Amy",26237,5,1663554,0.01577166,5,0.324752475247525,-0.128205128205128,-0.604938271604938,-0.670824949698189
"F",1972,"Amy",25873,5,1521119,0.01700919,5,0.324752475247525,-0.128205128205128,-0.604938271604938,-0.670824949698189
"F",1973,"Amy",26964,2,1458162,0.01849177,2,0.324752475247525,-0.128205128205128,-0.604938271604938,-0.670824949698189
"F",1974,"Amy",29565,2,1467406,0.0201478,2,0.324752475247525,-0.128205128205128,-0.604938271604938,-0.670824949698189
"F",1975,"Amy",32251,2,1457775,0.02212344,2,0.324752475247525,-0.128205128205128,-0.604938271604938,-0.670824949698189
"F",1976,"Amy",31341,2,1465130,0.02139128,2,0.324752475247525,-0.128205128205128,-0.604938271604938,-0.670824949698189
"F",1977,"Amy",26732,3,1533114,0.01743641,3,0.324752475247525,-0.128205128205128,-0.604938271604938,-0.670824949698189
"F",1978,"Amy",23212,4,1531824,0.01515318,4,0.324752475247525,-0.128205128205128,-0.604938271604938,-0.670824949698189
"F",1979,"Amy",21615,5,1605241,0.01346527,5,0.324752475247525,-0.128205128205128,-0.604938271604938,-0.670824949698189
"F",1980,"Amy",19835,8,1660236,0.0119471,8,0.324752475247525,-0.128205128205128,-0.604938271604938,-0.670824949698189
"F",1981,"Amy",20343,6,1667829,0.01219729,6,0.324752475247525,-0.128205128205128,-0.604938271604938,-0.670824949698189
"F",1982,"Amy",18803,10,1693175,0.01110517,10,0.324752475247525,-0.128205128205128,-0.604938271604938,-0.670824949698189
"F",1983,"Amy",17097,12,1670481,0.01023478,12,0.324752475247525,-0.128205128205128,-0.604938271604938,-0.670824949698189
"F",1984,"Amy",15990,13,1683496,0.009498092,13,0.324752475247525,-0.128205128205128,-0.604938271604938,-0.670824949698189
"F",1985,"Amy",14425,20,1720530,0.008384044,20,0.324752475247525,-0.128205128205128,-0.604938271604938,-0.670824949698189
"F",1986,"Amy",13458,22,1715229,0.007846183,22,0.324752475247525,-0.128205128205128,-0.604938271604938,-0.670824949698189
"F",1987,"Amy",11786,24,1738317,0.006780121,24,0.324752475247525,-0.128205128205128,-0.604938271604938,-0.670824949698189
"F",1988,"Amy",10034,29,1780397,0.005635822,29,0.324752475247525,-0.128205128205128,-0.604938271604938,-0.670824949698189
"F",1989,"Amy",8898,35,1843317,0.004827168,35,0.324752475247525,-0.128205128205128,-0.604938271604938,-0.670824949698189
"F",1990,"Amy",8461,38,1898135,0.004457533,38,0.324752475247525,-0.128205128205128,-0.604938271604938,-0.670824949698189
"F",1991,"Amy",7277,43,1874716,0.003881655,43,0.324752475247525,-0.128205128205128,-0.604938271604938,-0.670824949698189
"F",1992,"Amy",6340,51,1843567,0.003438985,51,0.324752475247525,-0.128205128205128,-0.604938271604938,-0.670824949698189
"F",1993,"Amy",5421,65,1808705,0.002997172,65,0.324752475247525,-0.128205128205128,-0.604938271604938,-0.670824949698189
"F",1994,"Amy",4691,77,1785366,0.002627472,77,0.324752475247525,-0.128205128205128,-0.604938271604938,-0.670824949698189
"F",1995,"Amy",4529,74,1758236,0.002575877,75,0.324752475247525,-0.128205128205128,-0.604938271604938,-0.670824949698189
"F",1996,"Amy",4068,87,1752643,0.002321066,88,0.324752475247525,-0.128205128205128,-0.604938271604938,-0.670824949698189
"F",1997,"Amy",3690,92,1740316,0.002120305,92,0.324752475247525,-0.128205128205128,-0.604938271604938,-0.670824949698189
"F",1998,"Amy",3485,96,1766494,0.001972834,96,0.324752475247525,-0.128205128205128,-0.604938271604938,-0.670824949698189
"F",1999,"Amy",3205,105,1773275,0.00180739,105,0.324752475247525,-0.128205128205128,-0.604938271604938,-0.670824949698189
"F",2000,"Amy",3172,103,1815295,0.001747374,105,0.324752475247525,-0.128205128205128,-0.604938271604938,-0.670824949698189
"F",2001,"Amy",2936,112,1799834,0.001631262,114,0.324752475247525,-0.128205128205128,-0.604938271604938,-0.670824949698189
"F",2002,"Amy",3095,110,1795973,0.0017233,110,0.324752475247525,-0.128205128205128,-0.604938271604938,-0.670824949698189
"F",2003,"Amy",2879,120,1826173,0.001576521,120,0.324752475247525,-0.128205128205128,-0.604938271604938,-0.670824949698189
"F",2004,"Amy",3114,106,1835091,0.001696919,106,0.324752475247525,-0.128205128205128,-0.604938271604938,-0.670824949698189
"F",2005,"Amy",2954,110,1846525,0.001599762,111,0.324752475247525,-0.128205128205128,-0.604938271604938,-0.670824949698189
"F",2006,"Amy",2744,128,1899824,0.001444344,128,0.324752475247525,-0.128205128205128,-0.604938271604938,-0.670824949698189
"F",2007,"Amy",2829,119,1921053,0.00147263,119,0.324752475247525,-0.128205128205128,-0.604938271604938,-0.670824949698189
"F",2008,"Amy",2539,130,1889069,0.001344048,132,0.324752475247525,-0.128205128205128,-0.604938271604938,-0.670824949698189
"F",2009,"Amy",2483,130,1835062,0.001353088,130,0.324752475247525,-0.128205128205128,-0.604938271604938,-0.670824949698189
"F",2010,"Amy",2281,133,1775345,0.001284821,136,0.324752475247525,-0.128205128205128,-0.604938271604938,-0.670824949698189
"F",2011,"Amy",2190,140,1756592,0.001246732,143,0.324752475247525,-0.128205128205128,-0.604938271604938,-0.670824949698189
"F",2012,"Amy",2233,142,1758171,0.00127007,145,0.324752475247525,-0.128205128205128,-0.604938271604938,-0.670824949698189
"F",2013,"Amy",2236,137,1751320,0.001276751,139,0.324752475247525,-0.128205128205128,-0.604938271604938,-0.670824949698189
"F",2014,"Amy",2192,147,1782350,0.001229837,148,0.324752475247525,-0.128205128205128,-0.604938271604938,-0.670824949698189
"F",2015,"Amy",2040,152,1780453,0.001145776,158,0.324752475247525,-0.128205128205128,-0.604938271604938,-0.670824949698189
"F",2016,"Amy",1840,174,1766212,0.001041778,176,0.324752475247525,-0.128205128205128,-0.604938271604938,-0.670824949698189
"F",2017,"Amy",1730,171,1719138,0.001006318,174,0.324752475247525,-0.128205128205128,-0.604938271604938,-0.670824949698189
"F",2018,"Amy",1497,197,1686961,0.0008873946,205,0.324752475247525,-0.128205128205128,-0.604938271604938,-0.670824949698189
"F",1918,"Angela",721,230,1157638,0.000622819914342826,238,0.479207920792079,0.0290598290598291,-0.44320987654321,-0.74486921529175
"F",1919,"Angela",654,241,1130130,0.000578694486475007,251,0.479207920792079,0.0290598290598291,-0.44320987654321,-0.74486921529175
"F",1920,"Angela",665,250,1198290,0.000554957481077202,255,0.479207920792079,0.0290598290598291,-0.44320987654321,-0.74486921529175
"F",1921,"Angela",671,249,1233060,0.000544174654923524,255,0.479207920792079,0.0290598290598291,-0.44320987654321,-0.74486921529175
"F",1922,"Angela",640,247,1200983,0.000532896802036332,258,0.479207920792079,0.0290598290598291,-0.44320987654321,-0.74486921529175
"F",1923,"Angela",666,241,1206381,0.000552064397565943,249,0.479207920792079,0.0290598290598291,-0.44320987654321,-0.74486921529175
"F",1924,"Angela",600,258,1248889,0.000480427003520729,267,0.479207920792079,0.0290598290598291,-0.44320987654321,-0.74486921529175
"F",1925,"Angela",560,266,1217390,0.000460000492857671,281,0.479207920792079,0.0290598290598291,-0.44320987654321,-0.74486921529175
"F",1926,"Angela",572,267,1185399,0.000482537947138474,279,0.479207920792079,0.0290598290598291,-0.44320987654321,-0.74486921529175
"F",1927,"Angela",602,262,1192388,0.000504869220421541,271,0.479207920792079,0.0290598290598291,-0.44320987654321,-0.74486921529175
"F",1928,"Angela",621,252,1153253,0.000538476812980326,259,0.479207920792079,0.0290598290598291,-0.44320987654321,-0.74486921529175
"F",1929,"Angela",676,232,1116529,0.000605447776098964,233,0.479207920792079,0.0290598290598291,-0.44320987654321,-0.74486921529175
"F",1930,"Angela",640,240,1125917,0.00056842555889999,244,0.479207920792079,0.0290598290598291,-0.44320987654321,-0.74486921529175
"F",1931,"Angela",619,231,1064651,0.000581411185449504,242,0.479207920792079,0.0290598290598291,-0.44320987654321,-0.74486921529175
"F",1932,"Angela",608,245,1067096,0.000569770667306409,252,0.479207920792079,0.0290598290598291,-0.44320987654321,-0.74486921529175
"F",1933,"Angela",577,244,1007851,0.000572505261194363,252,0.479207920792079,0.0290598290598291,-0.44320987654321,-0.74486921529175
"F",1934,"Angela",626,244,1044145,0.000599533589683425,250,0.479207920792079,0.0290598290598291,-0.44320987654321,-0.74486921529175
"F",1935,"Angela",618,245,1048509,0.0005894084,252,0.479207920792079,0.0290598290598291,-0.44320987654321,-0.74486921529175
"F",1936,"Angela",595,244,1040343,0.0005719268,253,0.479207920792079,0.0290598290598291,-0.44320987654321,-0.74486921529175
"F",1937,"Angela",784,210,1063947,0.0007368788,214,0.479207920792079,0.0290598290598291,-0.44320987654321,-0.74486921529175
"F",1938,"Angela",717,221,1103371,0.0006498268,233,0.479207920792079,0.0290598290598291,-0.44320987654321,-0.74486921529175
"F",1939,"Angela",733,227,1096594,0.0006684333,229,0.479207920792079,0.0290598290598291,-0.44320987654321,-0.74486921529175
"F",1940,"Angela",726,229,1143413,0.0006349412,234,0.479207920792079,0.0290598290598291,-0.44320987654321,-0.74486921529175
"F",1941,"Angela",822,212,1208004,0.0006804613,215,0.479207920792079,0.0290598290598291,-0.44320987654321,-0.74486921529175
"F",1942,"Angela",1016,197,1350627,0.0007522432,201,0.479207920792079,0.0290598290598291,-0.44320987654321,-0.74486921529175
"F",1943,"Angela",933,209,1395192,0.0006687252,215,0.479207920792079,0.0290598290598291,-0.44320987654321,-0.74486921529175
"F",1944,"Angela",1008,194,1327161,0.000759516,200,0.479207920792079,0.0290598290598291,-0.44320987654321,-0.74486921529175
"F",1945,"Angela",1058,192,1307028,0.00080947,193,0.479207920792079,0.0290598290598291,-0.44320987654321,-0.74486921529175
"F",1946,"Angela",1280,188,1571238,0.0008146442,192,0.479207920792079,0.0290598290598291,-0.44320987654321,-0.74486921529175
"F",1947,"Angela",1648,175,1772683,0.0009296642,176,0.479207920792079,0.0290598290598291,-0.44320987654321,-0.74486921529175
"F",1948,"Angela",1801,154,1697810,0.001060778,158,0.479207920792079,0.0290598290598291,-0.44320987654321,-0.74486921529175
"F",1949,"Angela",1968,148,1710852,0.001150304,150,0.479207920792079,0.0290598290598291,-0.44320987654321,-0.74486921529175
"F",1950,"Angela",2057,147,1713065,0.001200772,148,0.479207920792079,0.0290598290598291,-0.44320987654321,-0.74486921529175
